bird_id,bird_model_id,start_odometer,end_odometer,start_timestamp,end_timestamp,rider_id,rider_age,ride_rating,ride_neighborhood,ride_triggered_maintenance
174,2,0,11.43,1522592550,1522593972,61,45,2,santa monica,FALSE
420,1,0,7.43,1522563285,1522564184,40,35,5,ucla,TRUE
252,2,0,22.25,1522598880,1522601963,70,22,4,hollywood,TRUE
373,1,0,19.6,1522543746,1522548089,77,55,5,downtown,FALSE
71,1,0,36.06,1522546125,1522554845,57,51,5,brentwood,FALSE
496,2,0,29.32,1522556283,1522561094,85,59,5,echo park,FALSE
322,1,79.06,118.39,1522605948,1522627877,25,50,5,brentwood,FALSE
375,1,85.56,112.9,1522596688,1522600555,17,27,2,downtown,FALSE
438,2,10.59,17.23,1522600428,1522601948,2,64,5,echo park,FALSE
471,2,29.54,71.38,1522603080,1522612566,45,33,5,culver city,FALSE
267,2,29.38,54.77,1522579568,1522589147,59,36,3,echo park,FALSE
449,1,76.56,91.21,1522659848,1522661629,53,45,5,culver city,FALSE
158,1,0,12.67,1522589521,1522593058,86,24,4,echo park,FALSE
30,2,0,22.13,1522563473,1522567301,27,53,5,santa monica,FALSE
295,1,9.78,21.9,1522597587,1522599934,93,32,4,pasadena,FALSE
193,1,0,36.13,1522570905,1522576339,90,40,5,downtown,TRUE
299,1,13.09,19.71,1522615805,1522618664,5,56,4,brentwood,TRUE
381,1,0,5.34,1522595810,1522597165,96,19,1,santa monica,FALSE
29,2,21.72,54.84,1522587461,1522599415,54,37,3,echo park,FALSE
133,2,6.81,51.11,1522629004,1522634651,66,36,5,hollywood,FALSE
135,1,0,25.86,1522558772,1522562231,60,63,4,hollywood,FALSE
292,1,0,12.26,1522602339,1522603853,33,34,1,west hollywood,FALSE
52,1,0,40.82,1522570567,1522582651,17,27,2,west hollywood,FALSE
496,2,29.32,47.68,1522564022,1522567537,32,62,5,culver city,FALSE
271,2,21.52,39.19,1522593914,1522598616,82,37,4,culver city,FALSE
451,1,19.48,48.31,1522612093,1522616814,69,49,2,downtown,FALSE
295,1,21.9,57.55,1522601778,1522623071,68,59,5,brentwood,FALSE
46,2,0,32.36,1522608225,1522628263,40,35,5,hollywood,FALSE
403,1,0,24.88,1522568740,1522572094,43,36,1,downtown,TRUE
126,2,65.96,71.44,1522617306,1522618121,6,55,5,brentwood,FALSE
498,2,65.35,95.36,1522574103,1522583125,59,36,5,venice,TRUE
185,1,0,35.54,1522563244,1522587959,90,40,5,pasadena,TRUE
344,2,0,22.29,1522619919,1522625521,54,37,5,west hollywood,FALSE
224,2,55.43,87.23,1522571580,1522575527,93,32,4,santa monica,FALSE
62,1,0,12.41,1522584013,1522587641,19,39,5,pasadena,TRUE
218,1,0,36.16,1522584377,1522589543,53,45,5,echo park,TRUE
429,1,0,9.33,1522621562,1522623091,41,31,4,santa monica,FALSE
62,1,12.41,35.02,1522594482,1522598376,35,52,1,santa monica,FALSE
116,1,31.81,66.26,1522619266,1522625861,50,30,5,ucla,FALSE
367,1,61.27,73.16,1522649047,1522651844,45,33,2,brentwood,FALSE
9,1,0,34.34,1522628418,1522638701,83,57,4,pasadena,FALSE
233,2,20.62,62.13,1522564999,1522580847,18,55,1,brentwood,FALSE
316,2,14.05,24.07,1522626384,1522627703,46,47,5,ucla,FALSE
467,1,39.55,73.48,1522585348,1522597743,5,56,5,culver city,FALSE
46,2,32.36,50.24,1522632258,1522634539,52,55,2,pasadena,FALSE
272,1,11.29,17.36,1522556276,1522557689,41,31,4,ucla,FALSE
254,1,79.11,114.09,1522578098,1522588871,26,38,1,hollywood,FALSE
146,1,0,17.46,1522592923,1522603383,66,36,5,culver city,FALSE
61,1,0,33.5,1522632065,1522642702,41,31,3,ucla,FALSE
71,1,36.06,37.43,1522557783,1522558001,57,51,2,playa vista,FALSE
384,2,0,14.98,1522546722,1522548769,33,34,4,santa monica,FALSE
489,1,0,22.57,1522570996,1522586304,94,52,5,brentwood,FALSE
46,2,50.24,69.04,1522639321,1522643066,0,47,5,santa monica,TRUE
87,2,0,28.71,1522604550,1522608265,97,49,5,downtown,FALSE
426,1,0,10.85,1522625434,1522632565,38,48,4,brentwood,TRUE
262,1,0,42.74,1522584814,1522591726,88,35,2,west hollywood,TRUE
133,2,51.11,77.64,1522637613,1522647759,16,21,5,ucla,FALSE
464,1,24.35,63.63,1522604390,1522611367,95,64,3,playa vista,FALSE
151,2,0,8.51,1522605352,1522606739,67,38,5,playa vista,FALSE
193,1,36.13,49.95,1522581123,1522585668,56,31,3,brentwood,FALSE
372,2,18.19,56.49,1522620811,1522641894,50,30,3,downtown,TRUE
94,2,0,36.28,1522577609,1522583662,6,55,1,ucla,FALSE
32,1,34.5,74.12,1522607805,1522617126,53,45,5,pasadena,FALSE
497,2,39.11,52.56,1522586807,1522589182,41,31,4,west hollywood,FALSE
98,1,91.81,103.07,1522644188,1522649162,51,65,5,venice,FALSE
345,2,0,17.82,1522545735,1522550976,65,28,4,venice,FALSE
37,1,9.91,28.15,1522588256,1522591316,67,38,4,west hollywood,TRUE
41,2,62.89,79.65,1522630172,1522636194,61,45,5,pasadena,FALSE
307,2,0,16.48,1522545578,1522549224,6,55,1,hollywood,FALSE
320,2,0,19.23,1522550211,1522554998,1,47,5,playa vista,FALSE
241,1,18.7,49.51,1522587688,1522591626,46,47,4,ucla,FALSE
342,2,69.28,104.36,1522642294,1522650236,48,52,1,echo park,FALSE
323,2,0,3.62,1522627278,1522627867,67,38,5,brentwood,FALSE
272,1,17.36,19.9,1522562156,1522562635,46,47,5,playa vista,FALSE
451,1,48.31,52.22,1522623550,1522624207,16,21,5,echo park,FALSE
361,1,4.87,28.33,1522557202,1522569224,94,52,5,west hollywood,FALSE
2,2,0,15.3,1522602160,1522605092,31,53,4,culver city,TRUE
181,2,63.56,99.03,1522574731,1522582380,13,54,1,santa monica,FALSE
219,2,0,26.31,1522551011,1522554697,67,38,5,ucla,TRUE
20,1,0,41.85,1522614088,1522621636,77,55,1,pasadena,FALSE
113,1,36.53,67.42,1522612902,1522623734,51,65,5,downtown,FALSE
187,1,38.44,75.76,1522597701,1522611454,57,51,5,ucla,FALSE
238,2,29.53,66.03,1522584257,1522590013,38,48,5,west hollywood,TRUE
103,2,50.19,53.85,1522636097,1522637273,61,45,4,pasadena,FALSE
41,2,79.65,115.79,1522641571,1522647992,65,28,5,pasadena,FALSE
369,1,0,36.77,1522618649,1522627948,68,59,2,hollywood,FALSE
25,2,42.41,57.83,1522598093,1522602675,9,23,3,west hollywood,FALSE
434,1,22.7,45.54,1522644236,1522647644,86,24,5,downtown,TRUE
499,1,0,44.44,1522609153,1522615976,21,31,5,playa vista,FALSE
125,1,65.26,78.27,1522576945,1522585272,26,38,5,santa monica,FALSE
44,2,25.53,56.36,1522582920,1522590311,75,27,4,culver city,FALSE
170,1,0,2.24,1522586827,1522587219,99,54,4,pasadena,FALSE
17,1,0,25.8,1522595556,1522605752,14,41,5,brentwood,FALSE
375,1,112.9,114.91,1522603263,1522603597,17,27,5,santa monica,FALSE
298,2,0,6.74,1522619680,1522620543,82,37,4,venice,TRUE
118,2,0,25.13,1522603705,1522607213,92,42,4,ucla,FALSE
247,1,0,7.48,1522596022,1522597917,53,45,1,west hollywood,FALSE
297,1,0,26.45,1522548595,1522557448,9,23,1,ucla,FALSE
412,1,9.34,35.23,1522611179,1522627520,42,28,5,culver city,FALSE
164,1,40.78,46.81,1522586269,1522587320,53,45,5,pasadena,FALSE
443,1,0,27.96,1522565078,1522571673,8,33,4,venice,FALSE
66,2,0,3.44,1522575457,1522576508,50,30,5,downtown,FALSE
338,2,39.36,64.03,1522607076,1522610172,42,28,1,hollywood,FALSE
201,1,0,35.07,1522626635,1522639485,38,48,4,west hollywood,FALSE
137,2,0,30.02,1522622613,1522635653,8,33,5,hollywood,FALSE
351,1,25.55,59.18,1522614209,1522618480,90,40,5,santa monica,FALSE
275,1,12.78,35.74,1522551524,1522564709,18,55,2,brentwood,FALSE
314,1,43.08,75.59,1522606401,1522610926,5,56,4,venice,FALSE
224,2,87.23,97.54,1522579813,1522582978,66,36,1,culver city,FALSE
275,1,35.74,60.47,1522569402,1522575045,24,21,1,brentwood,FALSE
27,1,34.48,58.52,1522580489,1522592037,25,50,2,ucla,FALSE
196,1,0,24.61,1522628823,1522632545,66,36,2,ucla,FALSE
343,2,26.98,61.58,1522616418,1522621237,28,51,5,west hollywood,FALSE
408,1,0,26.94,1522603302,1522607186,12,51,5,downtown,FALSE
170,1,2.24,7.6,1522594011,1522595246,27,53,1,hollywood,FALSE
99,1,10.7,11.9,1522636290,1522636472,41,31,4,pasadena,TRUE
427,2,37.91,72.57,1522586349,1522592130,65,28,5,venice,TRUE
84,2,0,18.87,1522606183,1522610933,85,59,4,pasadena,TRUE
378,1,0,15.86,1522571083,1522574262,41,31,2,ucla,FALSE
390,1,7.56,39.63,1522606767,1522628749,24,21,4,pasadena,TRUE
75,2,3.98,16.61,1522634569,1522636541,20,60,5,hollywood,FALSE
166,1,23.27,54.37,1522624039,1522636590,45,33,1,pasadena,TRUE
200,1,3.32,36.45,1522583340,1522594055,47,41,4,playa vista,FALSE
460,1,0,26.93,1522588127,1522594459,49,29,4,pasadena,FALSE
322,1,118.39,141.58,1522632009,1522634909,51,65,5,brentwood,FALSE
150,1,57.34,75.8,1522591174,1522595652,38,48,2,west hollywood,FALSE
390,1,39.63,56.6,1522629425,1522639560,82,37,3,playa vista,FALSE
144,2,0,34.68,1522550732,1522566918,85,59,5,brentwood,FALSE
85,1,66.95,100.22,1522562047,1522573702,44,24,1,pasadena,FALSE
347,1,31.67,33.92,1522584228,1522584514,35,52,1,echo park,FALSE
210,2,78.31,92.92,1522601220,1522605754,62,22,5,pasadena,FALSE
71,1,37.43,43.29,1522558935,1522559731,67,38,5,west hollywood,FALSE
210,2,92.92,127.48,1522610286,1522618048,88,35,4,santa monica,FALSE
32,1,74.12,82.16,1522620125,1522622492,17,27,4,hollywood,FALSE
184,1,28.48,41.77,1522635399,1522638021,76,48,2,brentwood,FALSE
380,1,3.1,24.51,1522605975,1522609432,84,49,2,west hollywood,FALSE
25,2,57.83,99.32,1522607676,1522616060,28,51,5,venice,TRUE
349,2,0,34.39,1522610654,1522615858,88,35,1,playa vista,FALSE
440,2,0,15.83,1522623799,1522633291,88,35,5,pasadena,FALSE
11,1,34.36,69.65,1522626367,1522643474,19,39,4,echo park,FALSE
201,1,35.07,62.74,1522644932,1522648536,62,22,5,hollywood,FALSE
125,1,78.27,84.31,1522590775,1522592739,71,64,5,venice,FALSE
363,1,0,31.72,1522562095,1522573255,73,20,3,pasadena,FALSE
134,1,2.35,7.85,1522598609,1522599292,14,41,4,west hollywood,TRUE
371,2,0,41.45,1522550752,1522562681,96,19,5,santa monica,FALSE
374,2,12,39.52,1522566043,1522582824,52,55,4,hollywood,TRUE
218,1,36.16,66.22,1522595030,1522599032,94,52,4,echo park,TRUE
167,1,27.48,32.09,1522584592,1522585227,81,18,4,playa vista,FALSE
73,1,22.76,34.37,1522642789,1522645570,98,52,5,echo park,FALSE
108,1,0,12.9,1522555446,1522559003,10,36,2,west hollywood,FALSE
424,1,32.56,72.99,1522606735,1522612665,42,28,4,downtown,TRUE
417,2,43.52,75.33,1522646108,1522650833,40,35,4,pasadena,FALSE
111,2,0,17.62,1522613431,1522617827,8,33,4,santa monica,FALSE
84,2,18.87,34.02,1522611099,1522614923,82,37,5,downtown,FALSE
386,2,28.27,68.1,1522631723,1522638750,78,55,5,hollywood,FALSE
47,1,23.22,60.09,1522623296,1522628549,29,54,5,west hollywood,TRUE
157,2,32.95,64.94,1522570209,1522577283,98,52,5,venice,FALSE
395,2,0,44.37,1522565122,1522573952,33,34,1,downtown,TRUE
229,1,0,39.67,1522615630,1522626661,12,51,5,culver city,FALSE
172,1,0,36.43,1522610323,1522615661,23,36,5,playa vista,FALSE
251,2,42.36,44.92,1522602121,1522602582,27,53,3,echo park,TRUE
144,2,34.68,39.55,1522573492,1522574396,42,28,5,venice,FALSE
236,2,30.66,51.43,1522581342,1522584425,74,58,5,culver city,FALSE
302,1,30.52,63.98,1522584835,1522590865,3,18,2,santa monica,TRUE
437,2,0,23.86,1522585651,1522595220,78,55,1,playa vista,FALSE
480,2,0,24.49,1522578535,1522589986,92,42,5,pasadena,FALSE
434,1,45.54,66.84,1522649733,1522652908,91,40,1,venice,TRUE
459,1,0,22.65,1522609145,1522615965,38,48,5,echo park,FALSE
288,1,21.4,35.92,1522560269,1522564253,21,31,2,ucla,FALSE
273,1,29.16,64.74,1522619438,1522632768,38,48,2,culver city,TRUE
99,1,11.9,49.25,1522638151,1522643485,2,64,1,downtown,FALSE
285,2,15.36,38.29,1522615634,1522619363,35,52,5,echo park,FALSE
146,1,17.46,31.08,1522604401,1522611220,55,64,2,venice,FALSE
313,1,0,11.74,1522612628,1522615975,49,29,3,venice,FALSE
400,1,30.58,74.29,1522630628,1522637450,92,42,5,ucla,FALSE
113,1,67.42,68.44,1522627114,1522627248,14,41,5,santa monica,FALSE
210,2,127.48,155.99,1522620304,1522627138,14,41,5,echo park,FALSE
427,2,72.57,107.11,1522593623,1522598958,66,36,1,playa vista,FALSE
244,1,0,32,1522610704,1522626616,24,21,5,playa vista,FALSE
241,1,49.51,92.48,1522593463,1522600043,96,19,1,ucla,FALSE
453,1,0,43.33,1522591392,1522605004,48,52,4,playa vista,FALSE
455,2,0,38.93,1522624228,1522648941,3,18,5,venice,FALSE
229,1,39.67,79.36,1522627010,1522633416,56,31,1,pasadena,TRUE
211,1,29.04,50.97,1522581194,1522588786,1,47,4,ucla,FALSE
421,2,0,39.43,1522589351,1522598023,95,64,3,downtown,FALSE
17,1,25.8,38.47,1522611393,1522614121,72,18,3,echo park,FALSE
448,2,0,18.72,1522569180,1522571697,94,52,5,playa vista,FALSE
307,2,16.48,45.72,1522549712,1522558995,60,63,5,downtown,FALSE
411,1,0,11.32,1522591141,1522593801,91,40,1,pasadena,FALSE
48,1,0,15.2,1522620600,1522622479,94,52,1,venice,FALSE
375,1,114.91,121.87,1522604650,1522605665,80,35,2,venice,FALSE
161,2,0,35.52,1522625472,1522637577,90,40,1,venice,FALSE
376,1,14.3,47.43,1522635429,1522640103,86,24,5,santa monica,TRUE
74,1,9.26,44.55,1522614333,1522624014,50,30,5,venice,FALSE
112,2,0,15.08,1522574877,1522576984,37,63,4,downtown,FALSE
83,2,0,10.62,1522610663,1522612678,44,24,5,venice,FALSE
285,2,38.29,57.72,1522623907,1522632335,73,20,5,hollywood,FALSE
239,1,14.4,29.68,1522620355,1522622792,46,47,4,pasadena,TRUE
188,1,0,26.93,1522549805,1522554961,50,30,5,ucla,FALSE
298,2,6.74,43.83,1522625846,1522634256,56,31,5,hollywood,TRUE
488,2,26.54,30.51,1522565465,1522566669,77,55,3,echo park,TRUE
215,1,49.44,76.56,1522610476,1522625115,50,30,5,playa vista,FALSE
176,2,43.58,75.48,1522653720,1522658346,63,40,4,hollywood,FALSE
87,2,28.71,45.94,1522614241,1522616996,14,41,1,venice,FALSE
380,1,24.51,49.08,1522610236,1522618540,35,52,2,santa monica,FALSE
411,1,11.32,26.59,1522598902,1522601827,45,33,1,ucla,TRUE
55,1,66.57,89.21,1522634929,1522637960,20,60,5,echo park,TRUE
312,1,17.2,48.96,1522602183,1522608749,56,31,3,venice,FALSE
26,2,0,41.89,1522612735,1522620903,22,59,5,hollywood,TRUE
340,1,47.42,68.12,1522617371,1522620682,1,47,1,venice,TRUE
63,1,0,2.37,1522596409,1522596757,27,53,5,echo park,TRUE
14,1,38.19,41.72,1522632621,1522635024,26,38,3,culver city,FALSE
89,1,0,10.88,1522598155,1522599672,76,48,5,venice,TRUE
380,1,49.08,84.48,1522624361,1522638286,14,41,5,west hollywood,FALSE
27,1,58.52,64.5,1522598313,1522599407,77,55,2,culver city,FALSE
302,1,63.98,79.45,1522594020,1522596163,97,49,4,west hollywood,TRUE
438,2,17.23,60.37,1522603091,1522609181,76,48,5,santa monica,FALSE
358,1,21.34,46.4,1522619253,1522623433,43,36,4,santa monica,TRUE
218,1,66.22,108.83,1522604815,1522610005,47,41,3,hollywood,FALSE
277,2,11.87,45.32,1522631028,1522635547,63,40,5,echo park,TRUE
248,1,0,19.81,1522629770,1522633744,99,54,2,culver city,TRUE
314,1,75.59,77.58,1522614135,1522614494,27,53,1,echo park,FALSE
315,2,0,10.94,1522562536,1522564927,21,31,4,santa monica,FALSE
329,1,0,32.18,1522569340,1522576626,5,56,5,playa vista,FALSE
139,1,0,42.53,1522592833,1522613811,52,55,1,culver city,FALSE
184,1,41.77,53.22,1522638875,1522641151,71,64,1,pasadena,FALSE
297,1,26.45,55.1,1522564599,1522570498,62,22,2,venice,FALSE
70,1,0,41.72,1522564047,1522571644,14,41,4,pasadena,TRUE
283,1,0,3.16,1522629364,1522631108,61,45,5,playa vista,FALSE
314,1,77.58,84.81,1522615454,1522617329,36,55,5,west hollywood,FALSE
126,2,71.44,99.56,1522622664,1522627003,94,52,5,hollywood,FALSE
205,2,10.01,47.51,1522560197,1522567897,41,31,2,echo park,TRUE
270,1,29.38,74.2,1522619548,1522627230,90,40,5,brentwood,TRUE
401,1,0,2.9,1522547991,1522548417,57,51,4,echo park,FALSE
112,2,15.08,19.9,1522577367,1522578936,0,47,4,brentwood,FALSE
319,1,54.79,89.62,1522602219,1522613165,32,62,5,west hollywood,FALSE
340,1,68.12,80.84,1522623516,1522625785,20,60,5,echo park,TRUE
482,2,67.95,89.08,1522613854,1522616900,2,64,1,echo park,FALSE
355,1,35.08,57.94,1522624079,1522628051,2,64,4,hollywood,TRUE
53,2,49.29,70.63,1522650807,1522659180,87,44,5,culver city,FALSE
303,2,39.18,77.67,1522632956,1522638107,80,35,4,culver city,FALSE
335,1,32.75,56.07,1522607541,1522620596,62,22,1,brentwood,FALSE
77,2,11.73,12.78,1522633338,1522633549,59,36,5,ucla,FALSE
485,1,0,10.79,1522574299,1522577077,25,50,5,playa vista,FALSE
406,2,0,7.75,1522628501,1522629553,51,65,5,west hollywood,TRUE
349,2,34.39,63.26,1522617607,1522624377,62,22,4,playa vista,FALSE
168,2,2.69,33.35,1522633517,1522641648,59,36,4,downtown,FALSE
21,1,38.49,42.78,1522605440,1522607317,19,39,5,echo park,FALSE
202,1,96.82,128.48,1522620276,1522625794,96,19,5,santa monica,TRUE
12,1,26.34,33.44,1522606277,1522607612,9,23,5,pasadena,FALSE
435,2,0,9.5,1522621328,1522623538,69,49,5,hollywood,FALSE
30,2,22.13,57.46,1522569484,1522579461,21,31,5,brentwood,FALSE
169,1,0,8.69,1522556424,1522557981,41,31,5,playa vista,FALSE
221,1,0,43.58,1522631665,1522639879,48,52,1,culver city,FALSE
445,2,34.98,79.66,1522590458,1522596469,49,29,5,echo park,FALSE
345,2,17.82,61.87,1522556464,1522562180,58,58,4,downtown,FALSE
294,1,42.35,84.69,1522603959,1522612176,99,54,1,pasadena,FALSE
380,1,84.48,107.21,1522645326,1522648342,79,33,5,echo park,FALSE
382,1,37.13,72.39,1522574328,1522579914,84,49,1,santa monica,TRUE
273,1,64.74,70.17,1522635340,1522637495,19,39,5,playa vista,FALSE
397,2,0,19.98,1522546874,1522554616,51,65,5,culver city,FALSE
313,1,11.74,49.62,1522616342,1522620936,22,59,5,echo park,TRUE
163,1,0,40.85,1522595041,1522604545,17,27,2,west hollywood,FALSE
237,1,0,3.71,1522584355,1522585085,56,31,2,downtown,FALSE
374,2,39.52,45.85,1522586158,1522587031,84,49,4,venice,TRUE
161,2,35.52,51.08,1522640953,1522644441,24,21,1,west hollywood,FALSE
441,2,0,41.19,1522566548,1522573639,8,33,4,culver city,FALSE
341,2,32.43,48.98,1522578597,1522584026,72,18,5,santa monica,FALSE
455,2,38.93,78.38,1522653075,1522658294,53,45,5,venice,FALSE
40,1,0,6.84,1522565654,1522566503,26,38,5,venice,FALSE
187,1,75.76,80.52,1522615370,1522616286,45,33,5,ucla,FALSE
266,2,35.46,51.28,1522620674,1522625722,88,35,3,playa vista,FALSE
483,2,70.55,110.89,1522631244,1522636296,75,27,5,brentwood,TRUE
396,2,10.17,35.79,1522627191,1522634596,12,51,1,brentwood,FALSE
287,1,0,11.9,1522612103,1522616941,29,54,1,venice,FALSE
262,1,42.74,55.74,1522595050,1522600118,87,44,2,hollywood,FALSE
161,2,51.08,81.59,1522647924,1522652522,46,47,4,venice,FALSE
447,2,25,54.51,1522594898,1522614636,8,33,5,venice,FALSE
151,2,8.51,15.73,1522607640,1522611140,53,45,5,ucla,FALSE
52,1,40.82,43.09,1522586521,1522586955,1,47,5,brentwood,FALSE
294,1,84.69,91.27,1522615501,1522617483,73,20,3,west hollywood,FALSE
347,1,33.92,37.01,1522588092,1522588993,96,19,1,playa vista,FALSE
29,2,54.84,62.45,1522605865,1522607261,92,42,5,ucla,FALSE
412,1,35.23,57.75,1522629006,1522633493,47,41,1,venice,FALSE
102,2,0,7.08,1522595084,1522597074,61,45,2,west hollywood,FALSE
264,2,30.83,33.32,1522578002,1522578580,12,51,5,santa monica,FALSE
294,1,91.27,105.82,1522618184,1522624942,70,22,2,downtown,TRUE
47,1,60.09,95.19,1522633119,1522645039,84,49,2,venice,FALSE
152,1,55.63,97.17,1522596935,1522606056,80,35,4,echo park,FALSE
166,1,54.37,61.13,1522643500,1522647060,77,55,1,ucla,FALSE
349,2,63.26,74.3,1522626428,1522628183,65,28,4,culver city,TRUE
264,2,33.32,72.41,1522583023,1522600649,33,34,5,echo park,FALSE
233,2,62.13,99.54,1522587585,1522604618,11,64,5,santa monica,TRUE
185,1,35.54,76.06,1522591477,1522601726,77,55,1,playa vista,FALSE
218,1,108.83,148.35,1522613288,1522629392,33,34,4,venice,FALSE
438,2,60.37,93.67,1522612041,1522616659,19,39,5,playa vista,FALSE
168,2,33.35,70.44,1522646112,1522655232,48,52,5,venice,FALSE
33,1,0,35.36,1522618625,1522623432,9,23,4,santa monica,FALSE
132,1,0,32.79,1522545489,1522550332,26,38,5,ucla,FALSE
368,1,8.87,39.76,1522576861,1522597262,36,55,5,santa monica,FALSE
217,1,28.77,52.35,1522628675,1522632894,24,21,2,ucla,FALSE
364,2,47.97,53.32,1522607092,1522608598,95,64,1,venice,FALSE
175,2,0,28.78,1522611318,1522615852,71,64,4,culver city,TRUE
303,2,77.67,109.6,1522642783,1522649902,55,64,5,pasadena,FALSE
248,1,19.81,64.67,1522640000,1522655410,81,18,2,downtown,FALSE
34,2,0,23.52,1522594508,1522602386,82,37,4,hollywood,FALSE
324,1,41.95,43.54,1522555962,1522556218,18,55,4,pasadena,TRUE
400,1,74.29,95.05,1522641754,1522647813,38,48,5,santa monica,FALSE
206,2,5.13,49.51,1522553147,1522561105,86,24,4,hollywood,TRUE
284,2,0,22.78,1522563781,1522568721,0,47,4,west hollywood,FALSE
43,1,0,2.2,1522576948,1522578156,79,33,5,echo park,FALSE
216,1,24.24,50.12,1522578923,1522583833,65,28,5,west hollywood,FALSE
229,1,79.36,116.39,1522638939,1522643796,15,21,4,culver city,TRUE
261,1,0,31.07,1522627966,1522632140,90,40,5,culver city,FALSE
385,1,53.76,84.88,1522596451,1522602848,72,18,1,playa vista,FALSE
150,1,75.8,84.55,1522596082,1522598370,82,37,2,santa monica,FALSE
113,1,68.44,78.85,1522629677,1522631206,19,39,1,west hollywood,FALSE
420,1,7.43,40.86,1522568400,1522583585,2,64,1,hollywood,FALSE
117,1,62.96,67.35,1522633562,1522634244,21,31,5,culver city,FALSE
251,2,44.92,67.82,1522604458,1522608193,76,48,5,pasadena,FALSE
425,2,0,30.81,1522555156,1522564261,18,55,1,santa monica,FALSE
279,2,0,23.93,1522584408,1522587774,87,44,5,pasadena,FALSE
37,1,28.15,34.29,1522595126,1522595993,96,19,2,pasadena,FALSE
98,1,103.07,108.29,1522653273,1522654839,73,20,4,hollywood,FALSE
65,1,0,19.61,1522568318,1522573985,34,36,3,downtown,FALSE
220,1,0,23.36,1522596442,1522599391,55,64,5,downtown,TRUE
313,1,49.62,51.15,1522622986,1522623172,80,35,4,brentwood,TRUE
256,2,0,8.19,1522578238,1522583004,81,18,1,west hollywood,FALSE
351,1,59.18,90.16,1522620711,1522627136,55,64,5,pasadena,FALSE
420,1,40.86,45.42,1522584976,1522586931,92,42,2,downtown,FALSE
359,1,24.89,37.3,1522549856,1522553770,7,51,4,west hollywood,FALSE
118,2,25.13,30.2,1522610519,1522611701,14,41,4,echo park,FALSE
212,2,0,3.58,1522626923,1522627420,18,55,5,brentwood,FALSE
144,2,39.55,54.35,1522577552,1522579383,1,47,5,culver city,FALSE
351,1,90.16,96.75,1522628544,1522629419,59,36,3,west hollywood,FALSE
223,1,0,25.78,1522583877,1522595193,67,38,4,west hollywood,FALSE
382,1,72.39,92.38,1522586630,1522590122,51,65,2,brentwood,FALSE
80,2,0,43.68,1522578374,1522593269,38,48,4,playa vista,FALSE
